epoch,train_accuracy,train_loss,valid_accuracy,valid_loss
259,86.25517931133018,"tensor(0.3156, device='cuda:0')",82.15,"tensor(0.4089, device='cuda:0')"
260,88.219745677954,"tensor(0.2754, device='cuda:0')",84.38333333333333,"tensor(0.3580, device='cuda:0')"
361,73.58908415487927,"tensor(0.5368, device='cuda:0')",72.71666666666667,"tensor(0.5440, device='cuda:0')"
362,83.70481497356765,"tensor(0.3623, device='cuda:0')",81.16666666666667,"tensor(0.4150, device='cuda:0')"
363,83.17616802400343,"tensor(0.3810, device='cuda:0')",79.7,"tensor(0.4590, device='cuda:0')"
364,85.49792827546793,"tensor(0.3233, device='cuda:0')",81.53333333333333,"tensor(0.4166, device='cuda:0')"
365,82.88326903843407,"tensor(0.3791, device='cuda:0')",79.35,"tensor(0.4492, device='cuda:0')"
366,84.48349764252036,"tensor(0.3557, device='cuda:0')",80.31666666666666,"tensor(0.4281, device='cuda:0')"
367,84.0905843691956,"tensor(0.3528, device='cuda:0')",80.88333333333333,"tensor(0.4316, device='cuda:0')"
368,84.06915273610515,"tensor(0.3560, device='cuda:0')",80.21666666666667,"tensor(0.4351, device='cuda:0')"
369,87.61965995142164,"tensor(0.2998, device='cuda:0')",83.16666666666667,"tensor(0.3756, device='cuda:0')"
370,87.56965280754393,"tensor(0.2854, device='cuda:0')",83.06666666666666,"tensor(0.3953, device='cuda:0')"
371,86.4694956422346,"tensor(0.3111, device='cuda:0')",81.6,"tensor(0.4137, device='cuda:0')"
372,89.1055865123589,"tensor(0.2591, device='cuda:0')",84.1,"tensor(0.3759, device='cuda:0')"
373,84.9692813259037,"tensor(0.3392, device='cuda:0')",80.16666666666666,"tensor(0.4438, device='cuda:0')"
374,80.90441491641663,"tensor(0.3945, device='cuda:0')",77.95,"tensor(0.4630, device='cuda:0')"
375,86.75525075010717,"tensor(0.3055, device='cuda:0')",82.39999999999999,"tensor(0.4020, device='cuda:0')"
376,88.71981711673097,"tensor(0.2658, device='cuda:0')",83.81666666666666,"tensor(0.3824, device='cuda:0')"
377,88.97699671381626,"tensor(0.2661, device='cuda:0')",83.91666666666666,"tensor(0.3623, device='cuda:0')"
378,86.64809258465495,"tensor(0.3066, device='cuda:0')",82.33333333333334,"tensor(0.4281, device='cuda:0')"
379,86.76239462780397,"tensor(0.3041, device='cuda:0')",81.8,"tensor(0.4112, device='cuda:0')"
380,84.66923846263752,"tensor(0.3505, device='cuda:0')",80.45,"tensor(0.4603, device='cuda:0')"
381,82.51178739819974,"tensor(0.3741, device='cuda:0')",78.78333333333333,"tensor(0.4528, device='cuda:0')"
382,88.91270181454493,"tensor(0.2620, device='cuda:0')",84.03333333333333,"tensor(0.3660, device='cuda:0')"
383,88.25546506643806,"tensor(0.2754, device='cuda:0')",82.96666666666667,"tensor(0.3859, device='cuda:0')"
384,89.64137733961994,"tensor(0.2465, device='cuda:0')",84.28333333333333,"tensor(0.3695, device='cuda:0')"
385,89.62708958422631,"tensor(0.2502, device='cuda:0')",84.16666666666667,"tensor(0.3785, device='cuda:0')"
386,85.71224460637234,"tensor(0.3441, device='cuda:0')",81.33333333333333,"tensor(0.4797, device='cuda:0')"
387,77.45392198885554,"tensor(0.4774, device='cuda:0')",74.58333333333333,"tensor(0.5455, device='cuda:0')"
388,87.17673953421917,"tensor(0.2985, device='cuda:0')",82.6,"tensor(0.4132, device='cuda:0')"
389,88.15545077868266,"tensor(0.2727, device='cuda:0')",82.69999999999999,"tensor(0.4086, device='cuda:0')"
390,90.29147021003,"tensor(0.2454, device='cuda:0')",84.11666666666666,"tensor(0.3642, device='cuda:0')"
391,86.49807115302185,"tensor(0.3126, device='cuda:0')",81.21666666666667,"tensor(0.4571, device='cuda:0')"
392,90.9129875696528,"tensor(0.2246, device='cuda:0')",84.51666666666667,"tensor(0.3621, device='cuda:0')"
393,89.17702528932705,"tensor(0.2608, device='cuda:0')",83.25,"tensor(0.3977, device='cuda:0')"
394,89.78425489355622,"tensor(0.2490, device='cuda:0')",83.65,"tensor(0.3707, device='cuda:0')"
395,88.57693956279469,"tensor(0.2668, device='cuda:0')",82.66666666666667,"tensor(0.4137, device='cuda:0')"
396,87.12673239034147,"tensor(0.2936, device='cuda:0')",81.51666666666667,"tensor(0.4349, device='cuda:0')"
397,90.29861408772682,"tensor(0.2356, device='cuda:0')",84.53333333333333,"tensor(0.3699, device='cuda:0')"
398,86.20517216745249,"tensor(0.3207, device='cuda:0')",81.25,"tensor(0.4801, device='cuda:0')"
399,91.47021003000428,"tensor(0.2164, device='cuda:0')",84.65,"tensor(0.3595, device='cuda:0')"
400,86.41948849835691,"tensor(0.3128, device='cuda:0')",82.01666666666667,"tensor(0.4344, device='cuda:0')"
